dataset	platform	probe_id	gene_symbol	case_n	control_n	case_mean_log2	control_mean_log2	log2_mean_diff	fold_change	case_sd_log2	control_sd_log2	cohen_d_pooled	p_value_welch	q_value_bh
GSE197406	GPL570	219876_s_at	GOLGA2P5	7	8	6.5493242857142855	6.65208375	-0.10275946428571459	0.9312500710943045	0.07511220181771248	0.14697904621675076	-0.8612404026989381	0.11136225714189275	0.40678323150941914
GSE197406	GPL570	219877_at	ZMAT4	7	8	6.300738571428572	6.431591249999999	-0.13085267857142746	0.9132915064079481	0.18064534272330127	0.09725371009265266	-0.9217220513821984	0.12135239101344762	0.42371428435150704
GSE197406	GPL570	219878_s_at	KLF13	7	8	6.297408571428572	6.355177500000001	-0.0577689285714289	0.9607487314014898	0.11414182193344255	0.13788595947894247	-0.453168289058094	0.39101075500145926	0.7148331909818427
GSE197406	GPL570	219879_s_at	C17orf53	7	8	7.444722857142857	7.59135125	-0.14662839285714302	0.9033591660347366	0.10900806999396642	0.1366952274678965	-1.1760106781955155	0.03815217666976541	0.24065185272489892
GSE197406	GPL570	219880_at	CTC-338M12.4	7	8	6.098464285714286	6.129295	-0.030830714285714045	0.9788565025982967	0.22553137252993888	0.21446334425391078	-0.14036867920918814	0.7913755938223068	0.9303466672753092
GSE197406	GPL570	219881_s_at	CTC-338M12.4	7	8	5.967701428571428	5.922834999999999	0.04486642857142886	1.031587665687502	0.10809301895876086	0.050073858021355465	0.5463884394323469	0.34237627667836734	0.6764996901951406
GSE197406	GPL570	219882_at	TTLL7	7	8	6.753882857142857	6.63130375	0.12257910714285725	1.088679356926749	0.0323868757957528	0.14648858618994373	1.1171793820533007	0.05111677308069042	0.2775106313361879
GSE197406	GPL570	219883_at	TEX40	7	8	7.713348571428571	7.529926250000001	0.18342232142857018	1.1355744712418419	0.17147217057281455	0.3591521975803375	0.6365654276655831	0.2263800951554849	0.5635367960452478
GSE197406	GPL570	219884_at	LHX6	7	8	6.790288571428571	6.712792500000001	0.07749607142856973	1.055185080626571	0.27999932359612156	0.21354306770365025	0.31444680251899887	0.5629684274226543	0.8231567076547383
GSE197406	GPL570	219885_at	SLFN12	7	8	6.120295714285715	5.953368749999999	0.1669269642857154	1.1226645863022626	0.10674939154504869	0.09311846839030999	1.6752731116533557	0.007507558652531043	0.10323837256718682
GSE197406	GPL570	219886_at	CEP97	7	8	6.036718571428572	5.99692375	0.039794821428571936	1.0279676197858503	0.1791245867572412	0.14955363413815326	0.24284947203943213	0.6516193035404457	0.869496123655942
GSE197406	GPL570	219887_at	CCDC87	7	8	6.4476828571428575	6.393212500000001	0.05447035714285686	1.0384777868717332	0.08192823072956099	0.14494684441940375	0.45374936864210436	0.38197995125460876	0.7078423231102824
GSE197406	GPL570	219888_at	SPAG4	7	8	6.701638571428572	6.1769075	0.5247310714285716	1.4386653776005252	0.30320729440591004	0.1138261237590037	2.3606879789985658	0.0029855245776252157	0.060278270414201876
GSE197406	GPL570	219889_at	FRAT1	7	8	7.153937142857143	7.257433749999999	-0.1034966071428558	0.9307743718130467	0.15058133457971998	0.1163306014202012	-0.7767844087780101	0.16788989177836564	0.4919281796882176
GSE197406	GPL570	219890_at	CLEC5A	7	8	6.190638571428572	5.797926250000001	0.39271232142857126	1.3128593104610167	0.27334469334697614	0.06966421359175115	2.038912261458056	0.008342038995189956	0.10960107849457312
GSE197406	GPL570	219891_at	PGPEP1	7	8	7.753371428571429	7.899637499999999	-0.1462660714285704	0.9035860660225494	0.2520872282516889	0.2570737401019403	-0.5740778132703891	0.2870889644390869	0.6274520567144464
GSE197406	GPL570	219892_at	TM6SF1	7	8	6.009555714285715	5.887723749999999	0.12183196428571552	1.0881156976661097	0.16476102025430056	0.14506352430548683	0.7887243064366545	0.15662584162286192	0.4769699170507951
GSE197406	GPL570	219893_at	CCDC71	7	8	7.041772857142857	7.3008862500000005	-0.2591133928571434	0.8356012798021597	0.10460910838518257	0.35747478464271754	-0.9534241020468351	0.08461123767971915	0.3563761975301321
GSE197406	GPL570	219894_at	MAGEL2	7	8	6.107918571428572	6.17881	-0.0708914285714286	0.9520495532234097	0.04979324232215021	0.09382874597599904	-0.9241150999070896	0.0902271131880457	0.3682323473650514
GSE197406	GPL570	219895_at	TMEM255A	7	8	5.595752857142857	5.630448750000001	-0.03469589285714392	0.9762375211810215	0.06282317929827227	0.09053408788761745	-0.4393985409017557	0.40048958139640806	0.7216890630779674
GSE197406	GPL570	219896_at	CALY	7	8	5.827218571428572	5.86411875	-0.03690017857142802	0.9747470722262762	0.06295504624427684	0.07476367651999016	-0.5304564028229269	0.3184163574000135	0.6565378565013289
GSE197406	GPL570	219897_at	RNF122	7	8	6.843725714285713	6.93109125	-0.0873655357142864	0.9412399523130089	0.19906886939424936	0.17848690311596707	-0.46405351694257707	0.39081868285349464	0.7146639002940249
GSE197406	GPL570	219898_at	GPR85	7	8	5.584154285714286	5.581577500000001	0.0025767857142851014	1.001787687764705	0.04791314324105745	0.03627952974573181	0.06127800558175271	0.9096308872829406	0.9718382091805262
GSE197406	GPL570	219899_x_at	NDOR1	7	8	6.993594285714287	6.96410125	0.029493035714287075	1.020653404193968	0.14977059522896374	0.23486400420167172	0.1473638878919496	0.774176481900601	0.9231461909603803
GSE197406	GPL570	219900_s_at	ZNF446	7	8	7.073418571428573	7.3179637500000005	-0.24454517857142744	0.84408185790821	0.08246511756061309	0.29975304887940685	-1.0773806357819542	0.05697596492776617	0.2929434721107406
GSE197406	GPL570	219901_at	FGD6	7	8	6.197647142857143	6.023685	0.1739621428571425	1.1281525337005012	0.1419011601684174	0.13716416035435158	1.2481993900474042	0.0322735243340768	0.22251638625039707
GSE197406	GPL570	219902_at	BHMT2	7	8	11.02414285714286	12.581725	-1.5575821428571412	0.33971995218726125	0.5708817182135687	0.3517396023440393	-3.3433672346183907	0.00010655379070086902	0.008880836138064044
GSE197406	GPL570	219903_s_at	CYP2C8	7	8	6.259288571428572	7.00534375	-0.746055178571428	0.5962316317347877	0.19326765684136696	0.25222553926071245	-3.287663204880015	2.241496856522221e-05	0.003454841348295585
GSE197406	GPL570	219904_at	ZSCAN5A	7	8	6.625315714285714	6.6267612499999995	-0.0014455357142857395	0.9989985327985763	0.12035380451778319	0.19342707466251965	-0.008824843169456543	0.986250920496102	0.9958496911820266
GSE197406	GPL570	219905_at	ERMAP	7	8	6.346089999999999	6.39622875	-0.05013875000000034	0.9658434352659367	0.15210775325406664	0.12507792501790907	-0.3627678703446612	0.5028913041999034	0.789989428447916
GSE197406	GPL570	219906_at	EBLN2	7	8	7.27279	7.68372375	-0.41093375000000076	0.7521364137581179	0.2687828193914188	0.36729967305564787	-1.2622514961591023	0.02740394407838328	0.20544503530585573
GSE197406	GPL570	219907_at	FRS3	7	8	6.462464285714286	6.50906375	-0.046599464285714376	0.9682157955288584	0.12168018393273704	0.16015057565906068	-0.32432654900778196	0.5342155892798464	0.8079255178670093
GSE197406	GPL570	219908_at	DKK2	7	8	5.647628571428571	5.6824224999999995	-0.03479392857142827	0.9761711849919495	0.05168174578726056	0.03936859798294658	-0.7652425467698202	0.17437891014219267	0.49988230307794934
GSE197406	GPL570	219909_at	MMP28	7	8	6.387430000000001	6.4646799999999995	-0.07724999999999849	0.9478626988071561	0.03398263674290163	0.1082277750196976	-0.9340418663080562	0.08966309336060237	0.36703930170296517
GSE197406	GPL570	219910_at	FICD	7	8	6.91092	6.9641487500000006	-0.0532287500000006	0.9637769816358014	0.06183177149869348	0.2011963636732958	-0.3467729907328459	0.4962327773378503	0.7854875973754948
GSE197406	GPL570	219911_s_at	SLCO4A1	7	8	6.9606842857142865	7.060768750000001	-0.1000844642857146	0.932978367616965	0.14228057502193142	0.18931273253063116	-0.591384328614706	0.26508326336066523	0.6058275270258606
GSE197406	GPL570	219912_s_at	ENPP3	7	8	6.02022	5.987217500000001	0.03300249999999938	1.023139242698099	0.0966561939729335	0.16546398993220762	0.23908538030048748	0.6412716255961645	0.8650096749476899
GSE197406	GPL570	219913_s_at	CRNKL1	7	8	6.526077142857142	6.72982375	-0.20374660714285842	0.8682927198784108	0.16601677442498453	0.34341135474768886	-0.7379884656856504	0.16577946552486758	0.489175156635291
GSE197406	GPL570	219914_at	ECEL1	7	8	7.355287142857143	7.393915	-0.0386278571428571	0.973580476633093	0.21527340892566396	0.14859222667613342	-0.2117494606924311	0.6980190870651574	0.8918126620987774
GSE197406	GPL570	219915_s_at	SLC16A10	7	8	6.38855	6.663375	-0.2748249999999999	0.8265505732834831	0.16729535687918345	0.16727710260864398	-1.6428498235516653	0.007489480224668896	0.10301568082610614
GSE197406	GPL570	219916_s_at	RNF39	7	8	6.681785714285715	6.5395087499999995	0.14227696428571512	1.103645594291176	0.07453168853070545	0.1715306017210508	1.048684474222758	0.05976159221421454	0.29927322351274777
GSE197406	GPL570	219917_at	ZCCHC4	7	8	6.2451485714285715	6.25020125	-0.005052678571428437	0.9965038758177824	0.10921276656578384	0.060975697837628184	-0.05831615250303094	0.9159455205667298	0.9737564669152803
GSE197406	GPL570	219918_s_at	ASPM	7	8	7.075315714285714	5.94568625	1.1296294642857143	2.1880253671349696	1.377639176681823	0.22860557191919	1.188037997458693	0.07365371024439417	0.3333550882056695
GSE197406	GPL570	219919_s_at	SSH3	7	8	7.144822857142857	7.04314125	0.10168160714285701	1.0730234513765695	0.14542928106291456	0.12133652899948491	0.7645251446020596	0.17088284513455218	0.4957421970756496
GSE197406	GPL570	219920_s_at	AMIGO3;GMPPB	7	8	7.402588571428572	7.735782499999999	-0.3331939285714274	0.7937772233980505	0.39942793156498935	0.5095874250172528	-0.7211678646750664	0.1800793020432199	0.5075736821304835
GSE197406	GPL570	219921_s_at	DOCK5	7	8	6.46008	6.23208875	0.22799124999999965	1.171203077806295	0.2870323024794712	0.14287379530175778	1.0297851388399284	0.09090985704975175	0.36972167690560265
GSE197406	GPL570	219922_s_at	LTBP3	7	8	6.880035714285715	6.9220500000000005	-0.042014285714285116	0.9712978776027957	0.5993662162889825	0.5460332346504716	-0.07354573082817456	0.8900279258227815	0.9658324139525797
GSE197406	GPL570	219923_at	TRIM45	7	8	7.128068571428571	7.05682375	0.07124482142857058	1.0506228167215357	0.08213146015759772	0.22037058657358446	0.41648147510707206	0.41733384695274917	0.7326741136668388
GSE197406	GPL570	219924_s_at	ZMYM6	7	8	7.476262857142856	7.828339999999999	-0.35207714285714253	0.7834552934140172	0.7147725590403866	0.46703945694433274	-0.5923731080231163	0.29189202973886	0.6321174333985912
GSE197406	GPL570	219925_at	ZMYM6	7	8	6.741905714285713	6.67228	0.06962571428571351	1.0494443856066729	0.12160899197251603	0.27262413832967897	0.32168641397939174	0.5291715832844868	0.8047523452403014
GSE197406	GPL570	219926_at	POPDC3	7	8	5.88753857142857	5.87433	0.013208571428570792	1.0091975236888047	0.07766315094229531	0.04360660533189252	0.2140544700787038	0.6994735246159267	0.8922345373563634
GSE197406	GPL570	219927_at	FCF1	7	8	5.839078571428571	5.8307225	0.008356071428570644	1.0058087933410362	0.065413900517798	0.09396303433493705	0.10186530763361336	0.8433480044461317	0.9505332865488548
GSE197406	GPL570	219928_s_at	CABYR	7	8	6.013592857142856	5.9212187499999995	0.09237410714285677	1.0661231580208361	0.09060076852401892	0.23724342299704998	0.5002665141194567	0.3339052122926059	0.6696844386522222
GSE197406	GPL570	219929_s_at	ZFYVE21	7	8	6.354564285714285	6.321846250000001	0.032718035714284	1.0229375244736265	0.3532846941140219	0.1303251943559975	0.1266370617009214	0.8230864147362161	0.9429853897727234
GSE197406	GPL570	219930_at	KLF8	7	8	5.9880128571428575	5.9905212500000005	-0.0025083928571429936	0.9982628252012236	0.15179055665777175	0.08031691770506909	-0.021118840240140258	0.9696131795858212	0.9906850048152143
GSE197406	GPL570	219931_s_at	KLHL12	7	8	6.598502857142856	6.50762625	0.09087660714285573	1.0650171092117688	0.10110769698928064	0.10037136742226002	0.9023424686960331	0.10553409747395863	0.39686888915253377
GSE197406	GPL570	219932_at	SLC27A6	7	8	5.953211428571429	5.997512500000001	-0.044301071428572314	0.9697595132025794	0.1022801729610993	0.08252475347260513	-0.4806436444247025	0.3790304831901935	0.7053777761058965
GSE197406	GPL570	219933_at	GLRX2	7	8	8.044408571428571	7.91651125	0.1278973214285708	1.0926999673881725	0.382884595295091	0.23906693500461343	0.4076461429354115	0.46332726071787145	0.7643830294725452
GSE197406	GPL570	219934_s_at	SULT1E1	7	8	6.317354285714285	7.275342500000001	-0.9579882142857157	0.5147742470114254	0.2841970237269176	0.6415854638260264	-1.8826638517096594	0.0034463368016155985	0.06631560578104327
GSE197406	GPL570	219935_at	ADAMTS5	7	8	6.743428571428572	6.52825125	0.2151773214285715	1.1608465850933583	0.459331939684457	0.39060050674524577	0.5078405760031067	0.3513473542135875	0.6836999178427553
GSE197406	GPL570	219936_s_at	GPR87	7	8	5.818689999999999	5.886715000000001	-0.06802500000000133	0.9539430198314647	0.03009244423439219	0.12216377145922934	-0.7398419098197543	0.16643765764680968	0.49001017348765924
GSE197406	GPL570	219937_at	TRHDE	7	8	5.736992857142858	5.749003750000001	-0.012010892857142963	0.9917092429549528	0.10298488816557587	0.07999030708020631	-0.1315174318011083	0.8073469466772549	0.937274947542636
GSE197406	GPL570	219938_s_at	PSTPIP2	7	8	7.485282857142857	7.1439575	0.34132535714285694	1.2669199377819291	0.3115138560703354	0.6057687082129616	0.6932988509940057	0.19076514721734383	0.5205152422451479
GSE197406	GPL570	219939_s_at	CSDE1	7	8	11.014358571428572	11.0588125	-0.04445392857142849	0.9696567702031198	0.8318939231342055	0.2941806366236325	-0.07347945399532757	0.8968436390459572	0.9680913269050981
GSE197406	GPL570	219940_s_at	PCID2	7	8	8.186185714285715	8.163345	0.022840714285715435	1.0159579664631953	0.14019610026163887	0.18441332753201042	0.13802695843716806	0.7900700196344091	0.929831590249714
GSE197406	GPL570	219941_at	TMEM19	7	8	5.840674285714286	5.855477499999999	-0.014803214285713295	0.989791656237919	0.060783992645307434	0.08357476426187868	-0.20022162034206847	0.6990674688704931	0.8920464410692514
GSE197406	GPL570	219942_at	MYL7	7	8	7.002891428571429	7.0405475	-0.03765607142857075	0.9742364921384767	0.10018143198360507	0.1283969463088146	-0.32398264238354685	0.5352931969911796	0.8084402946105946
GSE197406	GPL570	219943_s_at	USP46	7	8	7.445887142857143	7.433767499999999	0.012119642857143731	1.008436081141213	0.160089246954554	0.12746126198631047	0.08448951945128867	0.8751691452114448	0.9604636309429644
GSE197406	GPL570	219944_at	CLIP4	7	8	6.913555714285715	6.828335	0.08522071428571465	1.0608500257314044	0.21144616240366731	0.1094992116083818	0.5177617067547042	0.3630328487894412	0.6934223879212692
GSE197406	GPL570	219945_at	DDX25	7	8	6.225482857142857	6.23280375	-0.007320892857143768	0.9949383970596063	0.17924386346672028	0.07802749056536785	-0.05440557224476993	0.9227520949549125	0.9762659311827052
GSE197406	GPL570	219946_x_at	MYH14	7	8	8.886524285714286	8.78538375	0.10114053571428627	1.0726210978247344	0.21747691286334603	0.31784443625043557	0.3663282668789163	0.4810998639977656	0.7753546906790153
GSE197406	GPL570	219947_at	CLEC4A	7	8	6.143675714285714	6.03345625	0.11021946428571372	1.0793924223256426	0.3110388508347011	0.16459081904073505	0.4528515477407013	0.4229014595656375	0.7364706187653117
GSE197406	GPL570	219948_x_at	UGT2A3	7	8	8.032377142857142	7.26367	0.7687071428571413	1.703742307107557	1.0442396438192765	0.9684359534247551	0.7655426883547218	0.166142539844839	0.4894839619580004
GSE197406	GPL570	219949_at	LRRC2	7	8	5.957124285714285	6.182795	-0.22567071428571417	0.8551973488235697	0.2058149599241304	0.170250763539299	-1.2035444973843485	0.04107346556983649	0.24905085419425338
GSE197406	GPL570	219950_s_at	TIAM2	7	8	6.199438571428572	6.248705	-0.04926642857142838	0.9664276063264396	0.1853818313129752	0.13743962404322438	-0.30534501706009703	0.5750673816952397	0.8303443862758506
GSE197406	GPL570	219951_s_at	DZANK1	7	8	6.368374285714286	6.283015	0.08535928571428641	1.060951925689121	0.10543314293224619	0.21278034274138882	0.4968998679481741	0.3385383671627301	0.6735324286985299
GSE197406	GPL570	219952_s_at	MCOLN1	7	8	7.760277142857142	7.7277499999999995	0.03252714285714298	1.0228021815612944	0.3353926215007462	0.21096994010657405	0.11807876602771968	0.8294886439133448	0.9453756892926128
GSE197406	GPL570	219953_s_at	AKIP1	7	8	6.708067142857144	6.59039875	0.11766839285714337	1.0849799578020285	0.20956777183163494	0.21331901485384347	0.5560994941155615	0.30185901673883875	0.6414357458296155
GSE197406	GPL570	219954_s_at	GBA3	7	8	7.0663357142857155	10.183027500000001	-3.116691785714286	0.11528751688709533	0.673244465278825	1.0514920979222135	-3.474725414977762	1.5965379499485775e-05	0.0028158294326915637
GSE197406	GPL570	219955_at	L1TD1	7	8	6.407868571428571	6.48968625	-0.0818176785714293	0.9448664415008998	0.12930038004952782	0.14509284219201568	-0.5927583644096297	0.2689810243218302	0.610077885372773
GSE197406	GPL570	219956_at	GALNT6	7	8	5.869141428571429	5.81626625	0.05287517857142898	1.0373301832683504	0.09565046600837372	0.0804314130064511	0.6023322838514714	0.2730238786002135	0.6139708246340028
GSE197406	GPL570	219957_at	RUFY2	7	8	6.918114285714284	6.784343750000001	0.13377053571428377	1.0971574180456038	0.5775432947943425	0.5380004354469161	0.24033505832887336	0.6520528056351155	0.8697021401025459
GSE197406	GPL570	219958_at	TMEM74B	7	8	6.740738571428571	6.668775	0.07196357142857046	1.0511463669267718	0.31731397234855424	0.11907354330112842	0.30937829309363574	0.5878768174975799	0.8377118245635847
GSE197406	GPL570	219959_at	MOCOS	7	8	9.183941428571428	9.67461125	-0.49066982142857185	0.7116945920740418	0.7210202787122467	0.9694141693449634	-0.5681062939401748	0.2831886639515939	0.6235227203495661
GSE197406	GPL570	219960_s_at	UCHL5	7	8	7.448075714285714	8.27529625	-0.8272205357142859	0.563614043354433	0.23536535966146657	0.4809703587224923	-2.134939166883899	0.0013901856047548336	0.03868111854451426
GSE197406	GPL570	219961_s_at	KIZ	7	8	6.4910057142857145	6.3854862500000005	0.10551946428571402	1.0758817082912553	0.1657868259600404	0.09123313432199018	0.8053422545676605	0.1683491288666976	0.4927984056529977
GSE197406	GPL570	219962_at	ACE2	7	8	7.447502857142857	6.315175	1.1323278571428572	2.1921216430716446	1.0847256029017094	0.24248910149294783	1.4936310143877176	0.03261460097492497	0.22363998317015044
GSE197406	GPL570	219963_at	DUSP13	7	8	6.787737142857144	6.642915	0.14482214285714345	1.1055943459459965	0.17606591954097608	0.1188613593345506	0.9782885489744817	0.09463138958252754	0.37713909362378406
GSE197406	GPL570	219964_at	ST7L	7	8	6.734755714285714	6.753861249999999	-0.019105535714285082	0.9868443538215518	0.05071562739338594	0.20117202094849077	-0.1260364142743878	0.8018996684509191	0.9352024610948925
GSE197406	GPL570	219965_s_at	MAGIX	7	8	5.923554285714284	5.916729999999999	0.006824285714285061	1.0047414396217471	0.0647551881723627	0.07192300406883541	0.09932335847519265	0.8496722966945917	0.9521242629730078
GSE197406	GPL570	219966_x_at	BANP	7	8	8.172991428571429	8.4954675	-0.3224760714285715	0.7996961949848964	0.3800278919337622	0.41039137281206495	-0.8129654888278378	0.1383492113705153	0.4496594457452185
GSE197406	GPL570	219967_at	MRM1	7	8	6.849437142857143	7.12685875	-0.27742160714285724	0.8250642599622321	0.0653219291188613	0.34960415821478935	-1.065574414501418	0.06084929049232595	0.3024214169828816
GSE197406	GPL570	219968_at	ZNF589	7	8	6.962935714285713	7.038687499999999	-0.07575178571428598	0.9488475494005941	0.14702348484251784	0.24706682483837092	-0.3659662455688504	0.4788798134087068	0.7740422692047846
GSE197406	GPL570	219969_at	TXLNG	7	8	6.283035714285715	6.197993750000001	0.08504196428571387	1.0607185944934665	0.18203037181169715	0.09955722172808115	0.5920824591659316	0.29964621945828085	0.6393177651167371
GSE197406	GPL570	219970_at	GIPC2	7	8	6.604448571428572	7.27427	-0.6698214285714279	0.6285844862967668	0.15891901076004844	0.5281538720594864	-1.6649133373237672	0.008487292524939382	0.11069721345445152
GSE197406	GPL570	219971_at	IL21R	7	8	5.973047142857142	5.948812499999999	0.024234642857143385	1.0169400570426324	0.06147065064301988	0.052203223148986365	0.42765154164970565	0.4301248377423026	0.741793379287777
GSE197406	GPL570	219972_s_at	PCNX4	7	8	6.058638571428572	5.950626249999999	0.10801232142857309	1.0777423495313119	0.12102977105221839	0.08413833964498171	1.050465993456622	0.07449092754515224	0.33507618180233356
GSE197406	GPL570	219973_at	ARSJ	7	8	5.928055714285714	5.7789475	0.14910821428571364	1.108883816114526	0.15549072725376514	0.09553381686233271	1.1761178544920337	0.05324117273079664	0.2829197316606382
GSE197406	GPL570	219974_x_at	ECHDC1	7	8	7.82233	8.449615	-0.6272849999999996	0.6473935961660992	0.4090296893869687	0.3032261399399085	-1.7620972853427197	0.00667558411402993	0.09663424978411077
GSE197406	GPL570	219975_x_at	OLAH	7	8	5.7972842857142854	5.82928125	-0.031996964285714746	0.9780655314875335	0.1254011990715056	0.15650640100442254	-0.22376529001798506	0.6677921822164697	0.8771962758013846
GSE197406	GPL570	219976_at	HOOK1	7	8	6.588029999999999	7.3123024999999995	-0.7242725000000005	0.6053022001196214	0.4636967484610317	0.6649882335532603	-1.246985676707989	0.02885451779590721	0.2102092952020289
GSE197406	GPL570	219977_at	AIPL1	7	8	6.173198571428571	6.3201125	-0.14691392857142827	0.9031803924384777	0.15457758865464846	0.22950272222163906	-0.7402386004647672	0.16687795942889716	0.4905659576117496
GSE197406	GPL570	219978_s_at	NUSAP1	7	8	6.7492342857142855	6.513512499999999	0.23572178571428637	1.1774956953692817	0.17567424188510045	0.19894188302473792	1.250115011902512	0.029941684541456043	0.21402295755054374
GSE197406	GPL570	219979_s_at	HIKESHI	7	8	6.198354285714286	6.1060125	0.09234178571428586	1.066099273390662	0.29107265592729853	0.09666876977597268	0.4395488963526628	0.44859502424305786	0.7537471711889732
GSE197406	GPL570	219980_at	ABHD18	7	8	6.797491428571428	6.803787499999999	-0.006296071428571359	0.9956454047056503	0.268096622596442	0.1991646546202413	-0.026961403133329315	0.9602216574476743	0.9881811602103598
GSE197406	GPL570	219981_x_at	ZNF587	7	8	7.754097142857142	7.49238	0.2617171428571421	1.1989048315097908	0.2802274741892313	0.38820072852658527	0.7638666999644332	0.15579331532585858	0.4757330084021959
GSE197406	GPL570	219982_s_at	SERF1B;SERF1A	7	8	6.569428571428571	6.5664125	0.0030160714285711876	1.0020927681960126	0.2814792766456394	0.24193546174548308	0.011558832496274998	0.9827368662580274	0.9948372309344716
GSE197406	GPL570	219983_at	HRASLS	7	8	5.984312857142856	5.93328	0.051032857142856436	1.0360063581661678	0.13094172478807575	0.07214929660086777	0.4929758515951391	0.38311178512160693	0.7087811871314679
GSE197406	GPL570	219984_s_at	HRASLS	7	8	5.649078571428572	5.67546	-0.02638142857142789	0.9818799654907371	0.025883520773245655	0.05740190414960134	-0.5779747313384905	0.2687542086343847	0.609887420054084
GSE197406	GPL570	219985_at	HS3ST3A1	7	8	5.955224285714286	5.9142	0.04102428571428618	1.0288440268702623	0.1399393636373915	0.05403948397765694	0.3982608091893986	0.4876918257802999	0.7793234129632587
GSE197406	GPL570	219986_s_at	ACAD10	7	8	7.676569999999999	7.93581375	-0.2592437500000013	0.8355257810506277	0.15750689603950685	0.20598128090661189	-1.3998654396132562	0.016534229275303146	0.15817609486109444
GSE197406	GPL570	219987_at	ERVMER34-1	7	8	6.175414285714285	6.260713750000001	-0.08529946428571566	0.9425888597776761	0.1141081282318286	0.10412277985113806	-0.783676210635054	0.15769702977734573	0.47821413244515476
GSE197406	GPL570	219988_s_at	RNF220	7	8	7.455055714285714	7.387278749999999	0.06777696428571467	1.0481004302530625	0.22444723840709516	0.2345883520697174	0.2947293340961859	0.5776494474846916	0.8315551393599323
GSE197406	GPL570	219989_s_at	ANKS1B	7	8	5.744211428571428	5.809375	-0.0651635714285721	0.955836939542345	0.04270510993178351	0.06369647175696388	-1.1845205133237495	0.036172167146012464	0.2350503017242966
GSE197406	GPL570	219990_at	E2F8	7	8	5.691315714285714	5.65612	0.035195714285714	1.0246958226154605	0.0466048276673648	0.08774734965472492	0.49051637314627683	0.34522207401790905	0.679240405863541
GSE197406	GPL570	219991_at	SLC2A9	7	8	6.804258571428571	7.107843750000001	-0.30358517857142964	0.8102364092834408	0.3086275429180277	0.26992714625233327	-1.052526097801342	0.06679470873652943	0.31769508376130606
GSE197406	GPL570	219992_at	TAC3	7	8	6.720797142857142	6.746218750000001	-0.02542160714285835	0.982533425142262	0.29794075214793325	0.13879282458166609	-0.1121923551306054	0.8410698471658712	0.9495376133488161
GSE197406	GPL570	219993_at	SOX17	7	8	6.017735714285714	5.947320000000001	0.07041571428571292	1.0500192043131853	0.07925653871177729	0.10448192926462045	0.7516040332279341	0.16294053947244916	0.4855677895621374
GSE197406	GPL570	219994_at	APBB1IP	7	8	6.402314285714285	6.45992	-0.05760571428571559	0.9608574285161223	0.058809138138315106	0.198525439607695	-0.3813503831551217	0.4555149021218425	0.758752049522049
GSE197406	GPL570	219995_s_at	ZNF750	7	8	5.466121428571428	5.525824999999999	-0.05970357142857097	0.9594612382584389	0.021539330250011268	0.06187115413733388	-1.2516225624572062	0.031122413044583668	0.2186139403015083
GSE197406	GPL570	219996_at	ASB7	7	8	6.623692857142857	6.562516249999999	0.06117660714285833	1.0433163030101829	0.0629130391133363	0.24486381223257853	0.3312315101552462	0.5147469769310091	0.7970938870426794
GSE197406	GPL570	219997_s_at	COPS7B	7	8	7.153619999999999	7.35253375	-0.1989137500000009	0.8712062747328115	0.08229450224650478	0.20869158809370222	-1.2201486108129305	0.033797191376956914	0.22766038507645533
GSE197406	GPL570	219998_at	LGALSL	7	8	6.87421	6.75880375	0.11540624999999949	1.0832800445380444	0.04773101402652161	0.21885886900254112	0.7043860329132742	0.18559228785743304	0.5143060485861709
GSE197406	GPL570	219999_at	MAN2A2	7	8	6.470051428571429	6.767585	-0.2975335714285716	0.8136422091089935	0.1527824655546322	0.24847463314045917	-1.4181475916228767	0.015404173704418232	0.15238342632333396
GSE197406	GPL570	220000_at	SIGLEC5	7	8	6.513771428571429	6.35398625	0.15978517857142904	1.117120783199164	0.2870712419376401	0.39259833159304547	0.45929264151882787	0.3813825888319115	0.707566647711043
GSE197406	GPL570	220001_at	PADI4	7	8	5.939439999999999	5.85522	0.0842199999999993	1.060114430444274	0.12425014755189098	0.12093340174303721	0.6876484683482638	0.20829284822360639	0.54193532685079
GSE197406	GPL570	220002_at	KIF26B	7	8	6.2269442857142865	6.261030000000001	-0.034085714285714275	0.9766505018777509	0.17280469243794105	0.13552574030682973	-0.22154020656662268	0.6817541374079006	0.8840038766488869
GSE197406	GPL570	220003_at	LRRC36	7	8	6.864821428571429	6.85661375	0.0082076785714289	1.0057053430895408	0.16107382349185628	0.19187448426640805	0.04602752364039356	0.9296248762552218	0.9789530067267769
GSE197406	GPL570	220004_at	DDX43	7	8	6.0680757142857145	6.0481175	0.019958214285714426	1.0139301122477946	0.1130883947563649	0.09475178185282712	0.19261184324057726	0.7197391925375546	0.90166680373098
GSE197406	GPL570	220005_at	P2RY13	7	8	6.583332857142857	6.637382499999999	-0.054049642857142643	0.9632287489350624	0.8917344216322535	0.46315542179241964	-0.07781012776874109	0.8885777028381281	0.9650224656600767
GSE197406	GPL570	220006_at	EFCC1	7	8	6.979585714285714	6.9270974999999995	0.05248821428571482	1.0370519845547252	0.16187886107180494	0.31439302176688677	0.20537450760337986	0.687253087870772	0.8866674737651338
GSE197406	GPL570	220007_at	METTL8	7	8	7.079035714285714	7.046295	0.03274071428571457	1.022953604756291	0.17658554667706564	0.15870906005284374	0.19582069413236844	0.7137286860739478	0.8985506377546766
