curie,label,root,retrieved_at
GO:0003198,epithelial to mesenchymal transition involved in endocardial cushion formation,GO:0060317,2026-08-29T15:24:33+00:00
GO:0003199,endocardial cushion to mesenchymal transition involved in heart valve formation,GO:0060317,2026-08-29T15:24:33+00:00
GO:0003201,epithelial to mesenchymal transition involved in coronary vasculature morphogenesis,GO:0060317,2026-08-29T15:24:33+00:00
GO:0060940,epithelial to mesenchymal transition involved in cardiac fibroblast development,GO:0060317,2026-08-29T15:24:33+00:00
GO:0090500,endocardial cushion to mesenchymal transition,GO:0060317,2026-08-29T15:24:33+00:00
