curie
MAXO:0000058
MAXO:0010039
MAXO:0000950
MAXO:0000573
MAXO:0000017
MAXO:0000283
MAXO:0000106
MAXO:0000077
MAXO:0000088
MAXO:0000004
MAXO:0000312
MAXO:0001017
MAXO:0000011
MAXO:0000079
MAXO:0001001
MAXO:0000458
MAXO:0000503
MAXO:0000756
MAXO:0000168
MAXO:0000267
MAXO:0001014
MAXO:0000186
MAXO:0000181
MAXO:0000652
MAXO:0000434
MAXO:0000014
MAXO:0000647
MAXO:0000601
MAXO:0000259
MAXO:0010203
MAXO:0035118
MAXO:0000473
MAXO:0000010
MAXO:0000518
MAXO:0000194
MAXO:0000451
MAXO:0000616
MAXO:0000930
MAXO:0001351
MAXO:0000609
MAXO:0000594
MAXO:0000109
