curie
ENVO:00000081
ENVO:00001998
ENVO:00002018
ENVO:00002186
ENVO:01000763
CHEBI:15355
CHEBI:14321
CHEBI:16865
CHEBI:26523
CHEBI:62764
CHEBI:45783
CHEBI:49375
CHEBI:52172
CHEBI:78543
