mondo_id,label,definition,ordo_mappings,orphanet_mappings,omim_mappings,omimps_mappings,has_icd11f,icd11f_xrefs,has_icd10cm,icd10cm_xrefs,has_any_icd,any_icd_xrefs,independent_candidate_icd11f_count,independent_candidate_icd11f_ids,independent_candidate_icd11f_labels,independent_candidate_match_on,search_status,search_method,search_date,searched_by,selected_icd11f_id,selected_icd11f_label,search_confidence,search_notes
MONDO:0035295,"congenital primary megaureter, refluxing and obstructed form",,,Orphanet:544578,,,0,,1,ICD10CM:Q62.2,1,ICD10CM:Q62.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0013361,congenital prothrombin deficiency,"Congenital factor II deficiency is an inherited bleeding disorder due to reduced activity of factor II (FII, prothrombin) and characterized by mucocutaneous bleeding symptoms.",,Orphanet:325,OMIM:613679,,0,,0,,1,ICD9:286.3,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008964,congenital secretory chloride diarrhea 1,Any secretory diarrhea in which the cause of the disease is a mutation in the SLC26A3 gene.,,Orphanet:53689,OMIM:214700,,0,,0,,1,ICD9:579.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0016986,congenital smooth muscle hamartoma,"Congenital smooth muscle hamartoma (CSMH) is a rare cutaneous hamartomatous lesion most often located on the lumbosacral area or proximal limbs (but rarely on atypical areas such as scalp, eyelid or foot) and characterized by a disorganized proliferation of smooth muscle fibers of arrector pili presenting usually as a localized skin-colored or hyperpigmented plaque (up to 10 cm in diameter) with prominent vellus hairs (most common classic form) or less commonly by multiple skin-colored papules that can coalesce to form irregularly shaped plaques. With time, hyperpigmentation and vellus hairs usually diminish and neither malignant transformation nor associated systemic involvement has been reported.",,Orphanet:263435,,,0,,0,,1,ICD9:759.6,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0020451,congenital stenosis of the inferior vena cava,,,Orphanet:99122,,,0,,0,,1,ICD9:747.49,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0020400,congenital supravalvular mitral ring,"Congenital supravalvular mitral ring is a rare, congenital, mitral valve malformation characterized by an abnormal ridge of the connective tissue on the atrial side of the mitral valve, which can present clinically with signs and symptoms of left ventricle inflow obstruction (dyspnea, tachypnea, pulmonary hypertension, right ventricle hypertrophy, pulmonary edema). Association with other mitral valve anomalies, aortic stenosis, ventricular septal defect, patent ductus arteriosus, double-outlet right ventricle, pulmonary hypertension, and Shone complex has been reported.",,Orphanet:99059,,,0,,1,ICD10CM:Q23.2,1,ICD10CM:Q23.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010122,congenital thrombotic thrombocytopenic purpura,"Congenital thrombotic thrombocytopenic purpura is the hereditary form of thrombotic thrombocytopenic purpura (TTP) characterized by profound peripheral thrombocytopenia, microangiopathic hemolytic anemia (MAHA) and single or multiple organ failure of variable severity.",,Orphanet:93583,OMIM:274150,,0,,1,ICD10CM:M31.3,1,ICD10CM:M31.3|ICD9:287.33,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007443,congenital unilateral hypoplasia of depressor anguli oris,"Congenital unilateral hypoplasia of depressor anguli oris is a congenital anomaly, characterized by the unilateral hypoplasia/agenesis of the depressor anguli oris muscle, resulting in an asymmetric crying facies in neonatal period/ infancy (drooping of one corner of the mouth during crying) while eye closure, nasolabial fold and forehead wrinkling are symmetric. While it can be isolated, this anomaly is also seen in 22q11.2 deletion syndrome and can be accompanied by other major congenital anomalies of the cardiovascular system, as well as less frequently the musculoskeletal, cervicofacial, respiratory, genitourinary, and, rarely, endocrine systems. When isolated, the condition is cosmetically insignificant as the infant gets older (as the muscle does not contribute significantly to facial expression in childhood/ adulthood).",,Orphanet:1166,OMIM:125520,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0035646,congenital-onset Steinert myotonic dystrophy,,,Orphanet:589821,,,0,,1,ICD10CM:G71.1,1,ICD10CM:G71.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0016581,conotruncal heart malformations,"Conotruncal heart malformations are a group of congenital cardiac outflow tract anomalies that include such defects as tetralogy of Fallot, pulmonary atresia with ventricular septal defect, double-outlet right ventricle (DORV), double-outlet left ventricle, truncus arteriosus and transposition of the great arteries (TGA), among others. This group of defects is frequently found in patients with 22q11.2 deletion syndrome. A deletion of chromosome 22q11.2 has equally been associated in a subset of patients with various types of isolated non-syndromic conotruncal heart malformations (with the exception of DORV and TGA where this is very uncommon).",,Orphanet:2445,OMIM:217095,,0,,0,,1,ICD9:747.11,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0004549,cork-handlers' disease,"An extrinsic allergic alveolitis caused by inhalation of cork dust containing the antigens produced by the fungus Penicillium glabrum. The symptoms include dyspnea, wheezing cough, fever and asthenia.",,,,,0,,1,ICD10CM:J67.3,1,ICD10CM:J67.3|ICD9:495.3,1,icd11f:1393954258,Suberosis,icd11f:1393954258:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0000766,corneal endothelial dystrophy,A corneal dystrophy (disease) that involves the corneal epithelium.,,,,,0,,0,,1,ICD9:371.57,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007387,Cornelia de Lange syndrome 1,Any Cornelia de Lange syndrome in which the cause of the disease is a mutation in the NIPBL gene.,,,OMIM:122470,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001385,cortical blindness,Visual impairment due to visual cortex dysfunction.,,,,,0,,1,ICD10CM:H47.61,1,ICD10CM:H47.61|ICD9:377.75,1,icd11f:252961915,Cortical blindness,icd11f:252961915:label,NOT_REVIEWED,,,,,,,
MONDO:0024651,corticosteroid-induced osteoporosis,,,,,,0,,0,,1,ICD9:733.09,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0000193,cortisone reductase deficiency,"A disorder in which there is a failure to regenerate the active glucocorticoid cortisol from cortisone via 11beta-HSD1. The resulting lack of cortisol regeneration stimulates ACTH-mediated adrenal hyperandrogenism, with males manifesting in childhood with precocious pseudopuberty and females presenting in adolescence and early adulthood with hirsutism, oligoamenorrhea, and infertility.",,Orphanet:168588,,OMIMPS:604931,0,,0,,1,ICD9:277.6,1,icd11f:1515798114,Hyperandrogenism due to cortisone reductase deficiency,icd11f:1515798114:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0035586,Cramp-fasciculation syndrome,,,Orphanet:581271,,,0,,1,ICD10CM:G90.8,1,ICD10CM:G90.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0016067,Crandall syndrome,"This syndrome is characterized by progressive sensorineural deafness, alopecia and hypogonadism with LH and GH deficiencies. It has been described in three brothers. It resembles Bjrnstad's syndrome that combines irregular pili torti and deafness. It is probably inherited as and autosomal recessive disorder.",,Orphanet:202,,,0,,0,,1,ICD9:704.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015397,craniofacial microsomia,,,Orphanet:141132|Orphanet:141136|Orphanet:374,,OMIMPS:164210,0,,0,,1,ICD9:759.89,2,icd11f:1588241027|icd11f:17557903,Goldenhar syndrome|Hemifacial microsomia,icd11f:1588241027:exact_synonym|icd11f:17557903:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0018907,craniopharyngioma,"A benign, partly cystic, epithelial tumor of the sellar region, presumably derived from Rathke pouch epithelium. It affects mainly children and young adults. There are two clinicopathological forms: adamantinomatous craniopharyngioma and papillary craniopharyngioma. The most significant factor associated with recurrence is the extent of surgical resection, with lesions greater than 5 cm in diameter carrying a markedly worse prognosis. (Adapted from WHO)",,Orphanet:54595,,,0,,0,,1,ICD9:237.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0010305,creatine transporter deficiency,"X-linked creatine transporter deficiency (CRTR-D) is a creatine deficiency syndrome characterized clinically by global developmental delay/ intellectual disability (DD/ID) with prominent speech/language delay, autistic behavior and seizures.",,Orphanet:52503,OMIM:300352,,0,,0,,1,ICD9:758.81,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001645,crescentic glomerulonephritis,"A histopathologic term for a pattern of diseases characterized by extensive crescent formation in the glomeruli; patients present clinically with rapid deterioration of renal function, and possible progression to end-stage renal failure within weeks or months.",,,,,0,,0,,1,ICD9:580.4,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005357,Creutzfeldt Jacob disease,"A rare transmittable degenerative disorder of the brain caused by prions. Morphologically it is characterized by spongiform degeneration of the cerebral and cerebellar cortex. Signs and symptoms include sleep disturbances, personality changes, aphasia, ataxia, muscle atrophy and weakness, visual loss, and myoclonus. It usually leads to death within a year from the onset of the disease.",,,,,0,,0,,1,ICD9:046.1|ICD9:046.19,1,icd11f:43857657,Subacute spongiform encephalopathy,icd11f:43857657:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0001957,critical illness polyneuropathy,,,,,,0,,1,ICD10CM:G62.81,1,ICD10CM:G62.81|ICD9:357.82,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005723,Cryptococcal meningitis,"Meningeal inflammation produced by cryptococcus neoformans, an encapsulated yeast that tends to infect individuals with acquired immunodeficiency syndrome and other immunocompromised states. The organism enters the body through the respiratory tract, but symptomatic infections are usually limited to the lungs and nervous system. The organism may also produce parenchymal brain lesions (torulomas). Clinically, the course is subacute and may feature headache; nausea; photophobia; focal neurologic deficits; seizures; cranial neuropathies; and hydrocephalus. (From Adams et al., Principles of Neurology, 6th ed, pp721-2)",,,,,0,,0,,1,ICD9:321.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0024325,cutaneous glomangiomyoma,A glomangiomyoma that involves the zone of skin.,,,,,0,,0,,1,ICD9:227.6,1,icd11f:221252602,Glomangiomyoma of skin,icd11f:221252602:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0002291,cutaneous granular cell tumor,A granular cell tumor that involves the zone of skin.,,,,,0,,0,,1,ICD9:215.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0018754,cyanide poisoning,,,Orphanet:466670,,,0,,0,,1,ICD9:989.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008090,cyclic hematopoiesis,A hematologic disorder caused by a mutation in the ELANE (ELA2) gene; clinical manifestations include recurrent neutropenia with resultant susceptibility to infection leading to fever.,,Orphanet:2686,OMIM:162800,,0,,1,ICD10CM:D70.4,1,ICD10CM:D70.4|ICD9:288.02,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0018408,cystic echinococcosis,,,Orphanet:400,,,0,,0,,1,ICD9:122.4,1,icd11f:708728085,Echinococcus granulosus infection of lung,icd11f:708728085:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0020134,cystic malformation of the posterior fossa,,,Orphanet:98520,,,0,,0,,1,ICD9:742.4,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007935,cystoid macular edema,"An autosomal dominantly inherited cystoid macular edema manifesting with macular atrophy, strabismus and, sometimes, pericentral retinitis pigmentosa. It is associated with a poor visual prognosis.",,Orphanet:75381,OMIM:153880,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0014072,"D,L-2-hydroxyglutaric aciduria","D,L-2-hydroxyglutaric aciduria is a rare inborn error of metabolism characterized by severe neonatal epileptic encephalopathy, episodes of apnea and respiratory distress, severe global developmental delay or absent psychomotor development, severe muscular hypotonia or absent voluntary movements, feeding difficulties and failure to thrive, absence of visual contact, abnormal brain morphology (including cerebral atrophy, ventriculomegaly and hypoplasia or dysplasia of the corpus callosum), mild dysmorphic features (frontal bossing, hypertelorism, downslanting palpebral fissures, flat nasal bridge), elevated CSF and plasma lactate and urinary Krebs cycle metabolites.",,Orphanet:356978,OMIM:615182,,0,,0,,1,ICD9:270.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009855,d-bifunctional protein deficiency,"A genetic disorder that affects the ability of the body to effectively break down fat from our diet. It is typically characterized by hypotonia (low muscle tone) and seizures in the newborn period. Other symptoms include unusual facial features and an enlarged liver (hepatomegaly). Most babies with this condition nevergain anydevelopmental skills and do not survive past the age of 2. DBP deficiency is caused by mutations in the HSD17B4 gene and is inherited in an autosomal recessive manner. Some researchers have suggested classifying DBP deficiency into three subtypes, depending on how severely the mutation in the HSD17B4 gene affects the function of the gene and the protein that it codes for. Almost all individuals with types I, II, and III have similar signs and symptoms. A fourth subtype has additionally been proposed for individuals that have less severe symptoms. While there is no cure for DBP deficiency, treatment is focused on improving nutrition and growth, controlling symptoms, and limiting the progression of liver disease.",,Orphanet:300,OMIM:261515,,0,,0,,1,ICD9:277.6,1,icd11f:1326997060,Pseudo-Zellweger syndrome,icd11f:1326997060:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0003301,dartoic leiomyoma,A cutaneous leiomyoma arising from the dartos muscle of the scrotum or labia majora.,,,,,0,,0,,1,ICD9:215.9,1,icd11f:405459189,Dartoic myoma,icd11f:405459189:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0010578,deafness dystonia syndrome,"An X-linked recessive neurodegenerative syndrome characterized by clinical manifestations commencing with early childhood onset hearing loss, followed by adolescent onset progressive dystonia or ataxia, visual impairment from early adulthood onwards and dementia from the 4th decade onwards.",,Orphanet:52368,OMIM:304700,,0,,0,,1,ICD9:759.89,1,icd11f:1905672554,Deafness-dystonia optic atrophy syndrome,icd11f:1905672554:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0012541,"deafness with labyrinthine aplasia, microtia, and microdontia","Deafness with labyrinthine aplasia, microtia, and microdontia (LAMM) is a genetic transmission deafness syndrome.",,Orphanet:90024,OMIM:610706,,0,,0,,1,ICD9:759.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0020563,dedifferentiated liposarcoma,"A high-grade subtype of liposarcoma (LS) that progresses from well-differentiated liposarcoma (WDLS), and most often occurs in the retroperitoneum. It is defined as a region of nonlipogenic sarcoma associated with WDLS.",,Orphanet:99970,,,0,,0,,1,ICD9:171.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001639,deficiency anemia,,,,,,0,,0,,1,ICD9:281.8|ICD9:281.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001383,degenerative myopia,Excessive axial myopia associated with complications (especially posterior staphyloma and choroidal neovascularization) that can lead to blindness.,,,,,0,,1,ICD10CM:H44.2,1,ICD10CM:H44.2|ICD9:360.21,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0016489,delta-beta-thalassemia,Delta-beta-thalassemia is a form of beta-thalassemia characterized by decreased or absent synthesis of the delta- and beta-globin chains with a compensatory increase in expression of fetal gamma-chain synthesis.,,Orphanet:231237,,,0,,1,ICD10CM:D56.2,1,ICD10CM:D56.2|ICD9:282.49,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0000659,delta-heavy chain disease,A heavy chain disease that results from an overproduction of delta antibody (IgD).,,,,,0,,0,,1,ICD9:203.80,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0003334,demyelinating polyneuropathy,Polyneuropathy that is characterized by demyelination of axons.,,,,,0,,0,,1,ICD9:356.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005502,dengue disease,"Dengue fever (DF), caused by dengue virus, is an arboviral disease characterized by an initial non-specific febrile illness that can sometimes progress to more severe forms manifesting capillary leakage and hemorrhage (dengue hemorrhagic fever, or DHF) and shock (dengue shock syndrome, or DSS).",,Orphanet:99828,,,0,,1,ICD10CM:A90,1,ICD10CM:A90|ICD9:061,1,icd11f:1959883044,Dengue,icd11f:1959883044:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0005358,Dengue hemorrhagic fever,"A serious condition caused by Dengue virus infection. Patients present with an acute febrile illness followed by restlessness, irritability, and bleeding. It may lead to hemorrhagic shock and death.",,,,,0,,1,ICD10CM:A91,1,ICD10CM:A91,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007435,dentatorubral-pallidoluysian atrophy,"Dentatorubral pallidoluysian atrophy (DRPLA) is a rare subtype of type I autosomal dominant cerebellar ataxia (ADCA type I). It is characterized by involuntary movements, ataxia, epilepsy, mental disorders, cognitive decline and prominent anticipation.",,Orphanet:101,OMIM:125370,,0,,0,,1,ICD9:333.99,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007436,dentin dysplasia type I,Dentin dysplasia type I (DD-I) is a rare form of dentin dysplasia (DD) characterized by sharp conical short roots or rootless teeth.,,Orphanet:99789,OMIM:125400,,0,,0,,1,ICD9:520.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007437,dentin dysplasia type II,Dentin dysplasia type II (DD-II) is a rare mild form of dentin dysplasia (DD) characterized by normal tooth roots but abnormal primary dentition.,,Orphanet:99791,OMIM:125420,,0,,0,,1,ICD9:520.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0035159,dermoid or epidermoid cyst of the central nervous system,"A rare congenital tumor characterized by a benign cyst with epithelial and epidermoid components, originating from embryologic displacement and ectopic growth of ectodermal tissue in the central nervous system. In contrast to epidermoid cysts, dermoid cysts also contain dermis and skin appendages. Most common location is the lumbosacral region, as well as the cerebellopontine angle and parasellar area for intracranial lesions. Clinical presentation depends on the location and size of the tumor and includes pain, muscle weakness, motor and sensory disturbances, and incontinence for intraspinal lesions, and intracranial hypertension, gait disturbances, cranial nerve dysfunction, and visual deficits for intracranial tumors. The cysts may rupture and cause chemical meningitis.",,Orphanet:530033,,,0,,1,ICD10CM:Q07.8,1,ICD10CM:Q07.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015426,Desbuquois dysplasia,"Desbuquois syndrome (DBQD) is an osteochondrodysplasia characterized by severe micromelic dwarfism, facial dysmorphism, joint laxity with multiple dislocations, vertebral and metaphyseal abnormalities and advanced carpotarsal ossification. Two forms have been distinguished on the basis of the presence (type 1) or the absence (type 2) of characteristic hand anomalies. A variant form of DBQD, Kim variant, has also been described and is characterized by short stature and articular, minor facial and significant hand anomalies.",,Orphanet:1425,,OMIMPS:251450,0,,0,,1,ICD9:756.9,1,icd11f:1222715099,Desbuquois syndrome,icd11f:1222715099:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0006626,diabetic neuropathy,"A chronic, pathological complication associated with diabetes mellitus, where nerve damages are incurred due to diabetic microvascular injury involving small blood vessels that supply these nerves, resulting in peripheral and/or autonomic nerve dysfunction.",,,,,0,,0,,1,ICD9:250.6,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0005728,diaphragm disorder,A disease involving the diaphragm.,,,,,0,,0,,1,ICD9:519.4,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0100216,DICER1-related tumor predisposition,"Pathogenic germline variation in DICER1 confers an autosomal dominant predisposition to tumor formation at multiple primary sites, including pleuropulmonary blastoma, pulmonary cysts, thyroid gland neoplasia, ovarian tumors, and cystic nephroma. Other syndromic features such as macrocephaly have been described.",,Orphanet:284343,,,0,,0,,1,ICD9:199.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015834,didelphys uterus,,,Orphanet:180086,,,0,,0,,1,ICD9:752.2,1,icd11f:1691111436,Bicervical bicornuate uterus,icd11f:1691111436:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0007127,diffuse idiopathic skeletal hyperostosis,This syndrome is characterized by the association of ankylosing vertebral hyperostosis with hyperkeratosis of the soles and palms.,,Orphanet:2206,,,0,,1,ICD10CM:M48.1,1,ICD10CM:M48.1|ICD9:721.6|ICD9:733.99,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008564,DiGeorge syndrome,"A congenital anomaly characterized by immunodeficiency, abnormal facies, congenital heart disease, hypocalcemia, and increased susceptibility to infections. Pathologic characteristics include conotruncal abnormalities and absence or hypoplasia of thymus and parathyroid glands. DiGeorge syndrome is associated with abnormalities of chromosome 22. Also known as DiGeorge anomaly.",,,OMIM:188400,,0,,1,ICD10CM:D82.1,1,ICD10CM:D82.1|ICD9:279.11,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009111,dihydropyrimidinuria,"Dihydropyrimidinase (DPD) deficiency is a very rare pyrimidine metabolism disorder with a variable clinical presentation including gastrointestinal manifestations (feeding problems, cyclic vomiting, gastroesophageal reflux, malabsorption with villous atrophy), hypotonia, intellectual deficit, seizures, and less frequently growth retardation, failure to thrive, microcephaly and autism. Asymptomatic cases are also reported. DPD deficiency increases the risk of 5-FU toxicity.",,Orphanet:38874,OMIM:222748,,0,,0,,1,ICD9:277.2,1,icd11f:1998720114,Dihydropyrimidinase deficiency,icd11f:1998720114:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0010542,dilated cardiomyopathy 3B,Any dilated cardiomyopathy in which the cause of the disease is a mutation in the DMD gene.,,,OMIM:302045,,0,,0,,1,ICD9:425.4,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0022991,diploid-triploid mosaicism,"Diploid-triploid mosaicism is a chromosome disorder. Individuals with diploid-triploid syndrome have some cells with three copies of each chromosome for a total of 69 chromosomes (called triploid cells) and some cells with the usual 2 copies of each chromosome for a total of 46 chromosomes (called diploid cells). Having two or more different cell types is called mosaicism. Diploid-triploid mosaicism can be associated withtruncal obesity, body/facial asymmetry, weak muscle tone (hypotonia), delays in growth,mild differences infacial features, fusion or webbing between some of the fingers and/or toes (syndactyly) and irregularities in the skin pigmentation. Intellectual disabilities may be present but are highly variable from person to person ranging from mild to more severe. The chromosome disorder is usually not present in the blood; a skin biopsy, or analyzing cells in the urine is needed to detect the triploid cells.",,,,,0,,0,,1,ICD9:758.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0017352,disorder of glutamine metabolism,,,Orphanet:289841,,,0,,0,,1,ICD9:270.7,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0017763,disorder of iron metabolism and transport,,,Orphanet:309842,,,0,,1,ICD10CM:E83.1,1,ICD10CM:E83.1,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0017306,disorder of phenylalanine metabolism,,,Orphanet:284814,,,0,,0,,1,ICD9:270.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0017764,disorder of zinc metabolism,,,Orphanet:309845,,,0,,0,,1,ICD9:275.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0004657,disseminated chorioretinitis,,,,,,0,,1,ICD10CM:H30.1,1,ICD10CM:H30.1|ICD9:363.1|ICD9:363.10,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0004803,disseminated eosinophilic collagen disease,,,,,,0,,0,,1,ICD9:710.8,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0001242,disseminated intravascular coagulation in newborn,A clotting condition characterized as a disruption in the homeostatic balance of the coagulation and fibrinolytic systems presenting as a pathological activation of coagulation mechanisms leading to the formation of small clots inside the blood vessels throughout the body of the newborn.,,,,,0,,0,,1,ICD9:776.2,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015827,distal renal tubular acidosis,"A kidney disorder of impaired net acid secretion by the distal tubule characterized by hyperchloremic metabolic acidosis. Primary distal renal tubular acidosis is often associated with hypokalemia whereas acquired form may be associated with hypokalemia, hyperkalemia or normokalemia.",,Orphanet:18,,,0,,0,,1,ICD9:588.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0015675,distomatosis,"Distomatosis is a group of parasitoses caused by flat worms that live in contact with epitheliums. Clinical classification depends on the organ infected by the adult parasite: liver, lungs, or intestines.",,Orphanet:1685,,,0,,0,,1,ICD9:121.8|ICD9:121.9,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0008381,dominant pericentral pigmentary retinopathy,A retinitis pigmentosa that is characterized pigmentary retinal degeneration with onset in the teens leading to blindness in the sixth ans seventh decades of life.,,,OMIM:180210,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0009104,Donnai-Barrow syndrome,"Donnai-Barrow syndrome (DBS) is a rare, often severe, multiple congenital malformation syndrome with typical facial dysmorphism, ocular findings, hearing loss, agenesis of the corpus callosum, and variable intellectual disability. Congenital diaphragmatic hernia (CDH) and/or omphalocele are common.",,Orphanet:2143,OMIM:222448,,0,,0,,1,ICD9:759.89,1,icd11f:1171547698,Holmes-Schepens syndrome,icd11f:1171547698:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0009517,Donohue syndrome,"Leprechaunism is a congenital form of extreme insulin resistance (a group of syndromes that also includes Rabson-Mensenhall syndrome, type A insulin-resistance syndrome, and acquired type B insulin-resistance syndrome) characterized by intrauterine and mainly postnatal severe growth retardation.",,Orphanet:508,OMIM:246200,,0,,0,,1,ICD9:259.8,1,icd11f:620744510,Leprechaunism,icd11f:620744510:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0012994,dopa-responsive dystonia due to sepiapterin reductase deficiency,"Dopa responsive dystonia (DRD) due to sepiapterin reductase deficiency (SRD) is a very rare neurometabolic disorder characterized by dystonia with diurnal fluctuations, axial hypotonia, oculogyric crises, and delays in motor and cognitive development.",,Orphanet:70594,OMIM:612716,,0,,0,,1,ICD9:277.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0020386,double outlet right ventricle with subaortic or doubly committed ventricular septal defect with pulmonary stenosis,,,Orphanet:99043,,,0,,1,ICD10CM:Q21.3,1,ICD10CM:Q21.3,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0019819,double-orifice mitral valve,,,Orphanet:95474,,,0,,0,,1,ICD9:746.89,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007471,Doyne honeycomb retinal dystrophy,"Doyne honeycomb retinal dystrophy (DHRD) is a condition that affects the eyes and causes vision loss. It is characterized bysmall, round, white spots known as drusen that accumulate beneath the retinal pigment epithelium(the pigmented layer of the retina). Over time, drusen may grow and come together, creating a honeycomb pattern. It usually begins in early to mid adulthood, but the age of onset varies.The degree of vision loss also varies. DHRD is usually caused by mutations in the EFEMP1 gene and is inherited in an autosomal dominant manner.",,Orphanet:75376,OMIM:126600,,0,,1,ICD10CM:H35.5,1,ICD10CM:H35.5,1,icd11f:1760281897,Malattia Leventinese,icd11f:1760281897:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0019535,drug-induced autoimmune hemolytic anemia,"Drug-induced autoimmune hemolytic anemia is a type of autoimmune hemolytic anemia (AIHA) that occurs as a reaction to therapeutic drugs, and can be due to various mechanisms.",,Orphanet:90037,,,0,,1,ICD10CM:D59.0,1,ICD10CM:D59.0,0,,,,NOT_REVIEWED,,,,,,,
MONDO:0007473,Duane retraction syndrome,"Duane retraction syndrome (DRS) is a congenital form of strabismus characterized by horizontal eye movement limitation, globe retraction and palpebral fissure narrowing in attempted adduction. It is caused by a failure of development of the abducens nerve and can lead to amblyopia.",,Orphanet:233,,OMIMPS:126800,0,,1,ICD10CM:H50.81,1,ICD10CM:H50.81|ICD9:378.71,1,icd11f:482830550,Duane's syndrome,icd11f:482830550:exact_synonym,NOT_REVIEWED,,,,,,,
MONDO:0011812,Duane-radial ray syndrome,"A syndrome of multiple congenital anomalies and is characterized by ocular manifestations (uni- or bilateral Duane anomaly (95% of cases), congenital optic nerve hypoplasia or optic disk coloboma), bilateral deafness and radial ray malformation that can include thenar hypoplasia and/or hypoplasia or aplasia of the thumbs; hypoplasia or aplasia of the radii; shortening and radial deviation of the forearms; triphalangeal thumbs; and duplication of the thumb (preaxial polydactyly).The phenotype overlaps with other SALL4>/i> related disorders including acro-renal-ocular syndrome and Holt-Oram syndrome (see these terms). Transmission is autosomal dominant.",,Orphanet:93293|Orphanet:959,OMIM:607323,,0,,0,,1,ICD9:759.89,1,icd11f:1329819215,Okihiro syndrome,icd11f:1329819215:exact_synonym,NOT_REVIEWED,,,,,,,
